date,district,rainfall_mm,temperature_c,humidity_p,event_label
2024-05-11,Kozhikode,6.2,33.5,59.9,None
2024-05-12,Kozhikode,1.0,32.8,78.5,None
2024-05-13,Kozhikode,6.4,38.2,68.2,Heatwave
2024-05-14,Kozhikode,6.3,38.3,80.3,Heatwave
2024-05-15,Kozhikode,1.4,36.5,61.7,None
2024-05-16,Kozhikode,4.3,32.5,69.5,None
2024-05-17,Kozhikode,4.4,38.3,56.4,Heatwave
2024-05-18,Kozhikode,8.6,35.3,72.2,None
2024-05-19,Kozhikode,5.2,28.5,77.6,None
2024-05-20,Kozhikode,0.7,36.5,77.6,None
2024-05-21,Kozhikode,3.8,32.0,59.6,None
2024-05-22,Kozhikode,1.6,32.1,71.5,None
2024-05-23,Kozhikode,2.9,34.2,70.4,None
2024-05-24,Kozhikode,5.9,38.3,79.0,Heatwave
2024-05-25,Kozhikode,6.8,33.8,68.5,None
2024-05-26,Kozhikode,1.7,31.2,68.8,None
2024-05-27,Kozhikode,9.3,36.4,53.3,None
2024-05-28,Kozhikode,5.9,28.2,73.1,None
2024-05-29,Kozhikode,5.7,33.2,65.3,None
2024-05-30,Kozhikode,0.3,37.2,63.4,Heatwave
2024-05-31,Kozhikode,4.8,32.6,77.5,None
2024-06-01,Kozhikode,9.5,27.7,94.6,None
2024-06-02,Kozhikode,18.7,24.2,84.3,None
2024-06-03,Kozhikode,17.1,30.8,100.0,None
2024-06-04,Kozhikode,51.7,22.8,88.8,None
2024-06-05,Kozhikode,24.9,26.3,92.5,None
2024-06-06,Kozhikode,23.1,22.5,90.3,None
2024-06-07,Kozhikode,17.9,25.7,93.9,None
2024-06-08,Kozhikode,48.4,25.6,94.2,None
2024-06-09,Kozhikode,57.9,28.8,89.2,None
2024-06-10,Kozhikode,54.6,26.6,94.8,None
2024-06-11,Kozhikode,19.7,26.5,94.5,None
2024-06-12,Kozhikode,16.9,29.2,98.0,None
2024-06-13,Kozhikode,63.7,26.6,91.3,None
2024-06-14,Kozhikode,38.6,27.9,90.6,None
2024-06-15,Kozhikode,48.5,23.8,92.5,None
2024-06-16,Kozhikode,41.8,29.0,91.4,None
2024-06-17,Kozhikode,22.7,27.7,93.1,None
2024-06-18,Kozhikode,6.3,26.1,92.1,None
2024-06-19,Kozhikode,47.9,21.9,94.4,None
2024-06-20,Kozhikode,21.9,26.6,88.2,None
2024-06-21,Kozhikode,32.0,28.6,96.3,None
2024-06-22,Kozhikode,68.3,22.5,87.9,None
2024-06-23,Kozhikode,20.9,23.2,100.0,None
2024-06-24,Kozhikode,56.9,27.4,93.8,None
2024-06-25,Kozhikode,65.8,24.7,90.4,None
2024-06-26,Kozhikode,38.9,23.2,88.2,None
2024-06-27,Kozhikode,78.1,28.3,88.0,None
2024-06-28,Kozhikode,32.3,27.8,84.8,None
2024-06-29,Kozhikode,8.7,24.2,91.5,None
2024-06-30,Kozhikode,28.6,25.0,94.2,None
2024-07-01,Kozhikode,33.6,27.0,85.3,None
2024-07-02,Kozhikode,43.4,25.9,97.1,None
2024-07-03,Kozhikode,39.1,26.4,82.8,None
2024-07-04,Kozhikode,10.7,23.9,90.9,None
2024-07-05,Kozhikode,28.5,25.5,94.8,None
2024-07-06,Kozhikode,15.9,25.2,99.4,None
2024-07-07,Kozhikode,51.8,27.1,84.4,None
2024-07-08,Kozhikode,11.3,28.1,89.2,None
2024-07-09,Kozhikode,58.5,22.2,94.8,None
2024-07-10,Kozhikode,59.9,26.9,95.0,None
2024-07-11,Kozhikode,89.4,24.4,95.8,None
2024-07-12,Kozhikode,18.2,22.6,88.2,None
2024-07-13,Kozhikode,60.1,26.5,92.1,None
2024-07-14,Kozhikode,50.7,29.3,84.6,None
2024-07-15,Kozhikode,49.1,25.8,94.1,None
2024-07-16,Kozhikode,6.4,27.7,98.4,None
2024-07-17,Kozhikode,17.5,24.1,90.7,None
2024-07-18,Kozhikode,46.6,27.6,100.0,None
2024-07-19,Kozhikode,17.0,24.7,81.5,None
2024-07-20,Kozhikode,46.0,26.0,87.2,None
2024-07-21,Kozhikode,94.0,25.1,93.1,None
2024-07-22,Kozhikode,3.1,25.5,84.2,None
2024-07-23,Kozhikode,1.4,28.7,91.8,None
2024-07-24,Kozhikode,25.4,25.3,96.1,None
2024-07-25,Kozhikode,59.6,27.4,90.9,None
2024-07-26,Kozhikode,16.6,30.0,90.8,None
2024-07-27,Kozhikode,37.8,28.3,91.6,None
2024-07-28,Kozhikode,9.0,24.9,92.8,None
2024-07-29,Kozhikode,18.4,24.7,90.0,None
2024-07-30,Kozhikode,96.3,24.2,99.4,None
2024-07-31,Kozhikode,5.3,26.9,82.4,None
2024-08-01,Kozhikode,38.9,26.3,93.3,None
2024-08-02,Kozhikode,110.7,27.8,92.7,None
2024-08-03,Kozhikode,49.8,26.6,83.7,None
2024-08-04,Kozhikode,16.4,26.0,89.5,None
2024-08-05,Kozhikode,61.6,26.9,94.8,None
2024-08-06,Kozhikode,52.9,28.8,91.8,None
2024-08-07,Kozhikode,63.5,20.7,83.5,None
2024-08-08,Kozhikode,57.8,25.9,92.4,None
2024-08-09,Kozhikode,33.9,28.2,85.4,None
2024-08-10,Kozhikode,34.4,29.1,90.0,None
2024-08-11,Kozhikode,14.3,28.7,96.0,None
2024-08-12,Kozhikode,21.9,28.5,92.7,None
2024-08-13,Kozhikode,41.6,25.0,89.7,None
2024-08-14,Kozhikode,49.9,27.0,93.7,None
2024-08-15,Kozhikode,27.6,31.0,86.5,None
2024-08-16,Kozhikode,87.6,29.3,88.5,None
2024-08-17,Kozhikode,115.7,26.2,93.9,None
2024-08-18,Kozhikode,12.6,26.2,96.5,None
2024-08-19,Kozhikode,36.9,24.8,96.7,None
2024-08-20,Kozhikode,32.1,23.6,89.3,None
2024-08-21,Kozhikode,17.1,24.9,88.2,None
2024-08-22,Kozhikode,32.6,25.4,86.9,None
2024-08-23,Kozhikode,127.2,27.7,88.9,None
2024-08-24,Kozhikode,59.0,28.4,91.3,None
2024-08-25,Kozhikode,17.6,29.7,81.2,None
2024-08-26,Kozhikode,5.7,30.1,86.2,None
2024-08-27,Kozhikode,62.9,24.2,92.0,None
2024-08-28,Kozhikode,54.6,27.6,83.5,None
2024-08-29,Kozhikode,31.6,22.4,90.6,None
2024-08-30,Kozhikode,161.3,25.5,86.5,Flood
2024-08-31,Kozhikode,22.3,27.7,100.0,None
2024-09-01,Kozhikode,9.4,27.4,88.7,None
2024-09-02,Kozhikode,5.7,24.8,94.6,None
2024-09-03,Kozhikode,41.9,29.2,92.3,None
2024-09-04,Kozhikode,11.0,28.8,83.8,None
2024-09-05,Kozhikode,24.0,26.6,89.0,None
2024-09-06,Kozhikode,32.7,25.4,87.9,None
2024-09-07,Kozhikode,13.0,27.6,85.1,None
2024-09-08,Kozhikode,49.3,23.6,91.2,None
2024-09-09,Kozhikode,3.6,26.2,93.0,None
2024-09-10,Kozhikode,73.1,26.8,85.1,None
2024-09-11,Kozhikode,4.8,26.2,87.1,None
2024-09-12,Kozhikode,20.8,28.7,86.0,None
2024-09-13,Kozhikode,24.7,25.0,87.1,None
2024-09-14,Kozhikode,17.7,25.8,92.7,None
2024-09-15,Kozhikode,26.7,25.0,92.3,None
2024-09-16,Kozhikode,5.9,28.0,90.7,None
2024-09-17,Kozhikode,7.4,25.0,91.2,None
2024-09-18,Kozhikode,44.8,25.1,94.3,None
2024-09-19,Kozhikode,16.0,28.1,87.3,None
2024-09-20,Kozhikode,11.5,24.4,98.0,None
2024-09-21,Kozhikode,12.1,23.8,93.2,None
2024-09-22,Kozhikode,12.6,24.8,99.6,None
2024-09-23,Kozhikode,16.9,25.6,94.7,None
2024-09-24,Kozhikode,11.5,27.1,95.4,None
2024-09-25,Kozhikode,7.9,27.3,93.8,None
2024-09-26,Kozhikode,44.3,28.2,92.5,None
2024-09-27,Kozhikode,11.6,27.3,89.1,None
2024-09-28,Kozhikode,29.3,27.6,92.7,None
2024-09-29,Kozhikode,36.8,25.2,87.8,None
2024-09-30,Kozhikode,10.1,30.2,96.1,None
2024-10-01,Kozhikode,11.1,26.3,88.3,None
2024-10-02,Kozhikode,20.9,29.7,86.9,None
2024-10-03,Kozhikode,28.2,24.4,85.9,None
2024-10-04,Kozhikode,43.5,24.7,71.7,None
2024-10-05,Kozhikode,22.4,28.5,87.9,None
2024-10-06,Kozhikode,30.3,25.2,90.1,None
2024-10-07,Kozhikode,22.1,29.1,81.6,None
2024-10-08,Kozhikode,6.1,25.1,80.8,None
2024-10-09,Kozhikode,52.9,28.4,77.9,None
2024-10-10,Kozhikode,28.3,28.4,91.7,None
2024-10-11,Kozhikode,16.0,26.4,85.3,None
2024-10-12,Kozhikode,25.4,26.6,82.0,None
2024-10-13,Kozhikode,4.6,25.0,87.4,None
2024-10-14,Kozhikode,14.9,30.1,78.3,None
2024-10-15,Kozhikode,8.5,24.1,86.5,None
2024-10-16,Kozhikode,45.8,26.8,81.7,None
2024-10-17,Kozhikode,22.8,26.8,87.8,None
2024-10-18,Kozhikode,17.6,26.1,84.1,None
2024-10-19,Kozhikode,46.5,26.9,79.6,None
2024-10-20,Kozhikode,31.7,25.8,81.6,None
2024-10-21,Kozhikode,7.1,25.5,93.1,None
2024-10-22,Kozhikode,34.1,26.5,85.7,None
2024-10-23,Kozhikode,11.1,21.5,84.4,None
2024-10-24,Kozhikode,43.6,30.1,81.9,None
2024-10-25,Kozhikode,30.2,27.1,84.4,None
2024-10-26,Kozhikode,10.8,27.9,96.7,None
2024-10-27,Kozhikode,37.9,27.7,81.8,None
2024-10-28,Kozhikode,45.8,27.5,86.5,None
2024-10-29,Kozhikode,13.1,29.3,87.6,None
2024-10-30,Kozhikode,33.2,27.7,84.7,None
2024-10-31,Kozhikode,36.8,24.1,84.2,None
2024-11-01,Kozhikode,35.1,28.5,87.4,None
2024-11-02,Kozhikode,9.4,26.4,86.4,None
2024-11-03,Kozhikode,20.4,31.8,96.9,None
2024-11-04,Kozhikode,45.8,30.8,91.3,None
2024-11-05,Kozhikode,72.2,23.9,78.7,None
2024-11-06,Kozhikode,20.2,26.7,89.6,None
2024-11-07,Kozhikode,7.1,25.2,80.3,None
2024-11-08,Kozhikode,6.2,28.6,84.8,None
2024-11-09,Kozhikode,54.0,27.4,89.0,None
2024-11-10,Kozhikode,15.0,26.0,85.2,None
2024-11-11,Kozhikode,26.5,28.1,92.3,None
2024-11-12,Kozhikode,14.0,26.0,87.3,None
2024-11-13,Kozhikode,5.4,25.2,83.5,None
2024-11-14,Kozhikode,12.6,26.8,89.6,None
2024-11-15,Kozhikode,18.0,25.3,81.5,None
2024-11-16,Kozhikode,30.8,28.7,84.1,None
2024-11-17,Kozhikode,5.8,31.9,85.1,None
2024-11-18,Kozhikode,28.5,29.2,89.9,None
2024-11-19,Kozhikode,15.4,27.0,82.3,None
2024-11-20,Kozhikode,20.2,24.9,79.9,None
2024-11-21,Kozhikode,24.5,25.6,91.7,None
2024-11-22,Kozhikode,4.0,29.0,87.1,None
2024-11-23,Kozhikode,6.1,24.9,82.7,None
2024-11-24,Kozhikode,5.1,25.4,90.8,None
2024-11-25,Kozhikode,18.9,25.8,80.7,None
2024-11-26,Kozhikode,16.6,25.8,79.5,None
2024-11-27,Kozhikode,36.3,28.0,83.1,None
2024-11-28,Kozhikode,31.1,27.7,82.8,None
2024-11-29,Kozhikode,26.0,31.5,84.1,None
2024-11-30,Kozhikode,20.1,26.6,92.7,None
2024-12-01,Kozhikode,2.4,29.0,59.1,None
2024-12-02,Kozhikode,3.5,24.5,67.1,None
2024-12-03,Kozhikode,2.0,29.9,72.8,None
2024-12-04,Kozhikode,2.2,28.0,76.6,None
2024-12-05,Kozhikode,1.1,27.0,62.1,None
2024-12-06,Kozhikode,4.1,28.8,76.4,None
2024-12-07,Kozhikode,5.0,26.9,73.2,None
2024-12-08,Kozhikode,4.9,26.5,72.6,None
2024-12-09,Kozhikode,4.3,29.3,62.4,None
2024-12-10,Kozhikode,1.2,28.2,72.8,None
2024-12-11,Kozhikode,0.3,29.5,65.6,None
2024-12-12,Kozhikode,1.8,27.4,57.6,None
2024-12-13,Kozhikode,2.1,24.7,64.9,None
2024-12-14,Kozhikode,2.1,33.1,58.9,None
2024-12-15,Kozhikode,0.8,30.5,71.0,None
2024-12-16,Kozhikode,4.7,24.1,60.5,None
2024-12-17,Kozhikode,1.9,27.2,64.7,None
2024-12-18,Kozhikode,3.4,26.9,68.0,None
2024-12-19,Kozhikode,4.9,29.7,67.7,None
2024-12-20,Kozhikode,1.6,28.4,70.5,None
2024-12-21,Kozhikode,4.7,30.6,69.2,None
2024-12-22,Kozhikode,3.1,29.6,63.0,None
2024-12-23,Kozhikode,3.5,29.9,69.3,None
2024-12-24,Kozhikode,2.8,27.2,66.6,None
2024-12-25,Kozhikode,4.6,30.2,64.3,None
2024-12-26,Kozhikode,4.3,29.1,61.3,None
2024-12-27,Kozhikode,1.3,25.4,58.8,None
2024-12-28,Kozhikode,4.1,25.3,66.0,None
2024-12-29,Kozhikode,0.2,28.1,71.8,None
2024-12-30,Kozhikode,1.8,27.2,67.5,None
2024-12-31,Kozhikode,4.1,29.7,62.6,None
2025-01-01,Kozhikode,0.6,28.7,67.8,None
2025-01-02,Kozhikode,0.1,28.0,70.4,None
2025-01-03,Kozhikode,2.2,28.7,70.2,None
2025-01-04,Kozhikode,1.2,27.0,67.8,None
2025-01-05,Kozhikode,0.8,25.8,64.4,None
2025-01-06,Kozhikode,0.9,29.3,67.1,None
2025-01-07,Kozhikode,1.2,28.5,61.2,None
2025-01-08,Kozhikode,3.6,28.5,65.7,None
2025-01-09,Kozhikode,3.9,28.5,65.8,None
2025-01-10,Kozhikode,2.6,27.4,60.0,None
2025-01-11,Kozhikode,0.3,27.8,60.1,None
2025-01-12,Kozhikode,1.7,27.3,69.4,None
2025-01-13,Kozhikode,0.4,28.3,72.7,None
2025-01-14,Kozhikode,0.0,27.3,71.0,None
2025-01-15,Kozhikode,0.2,25.9,71.0,None
2025-01-16,Kozhikode,4.6,27.8,63.5,None
2025-01-17,Kozhikode,4.1,29.9,62.7,None
2025-01-18,Kozhikode,1.3,24.3,67.7,None
2025-01-19,Kozhikode,2.3,26.1,67.8,None
2025-01-20,Kozhikode,1.0,26.8,61.6,None
2025-01-21,Kozhikode,1.4,29.3,63.6,None
2025-01-22,Kozhikode,1.2,28.8,67.8,None
2025-01-23,Kozhikode,3.7,29.4,64.0,None
2025-01-24,Kozhikode,1.1,29.0,65.2,None
2025-01-25,Kozhikode,1.8,27.1,63.0,None
2025-01-26,Kozhikode,1.9,28.1,65.7,None
2025-01-27,Kozhikode,4.1,27.8,76.3,None
2025-01-28,Kozhikode,3.9,26.8,65.4,None
2025-01-29,Kozhikode,0.0,26.8,66.3,None
2025-01-30,Kozhikode,4.7,28.8,75.8,None
2025-01-31,Kozhikode,2.7,29.8,67.0,None
2025-02-01,Kozhikode,1.6,29.2,61.4,None
2025-02-02,Kozhikode,1.7,26.2,61.8,None
2025-02-03,Kozhikode,3.7,29.4,57.2,None
2025-02-04,Kozhikode,3.3,26.7,64.0,None
2025-02-05,Kozhikode,3.6,26.6,72.5,None
2025-02-06,Kozhikode,1.8,27.5,55.5,None
2025-02-07,Kozhikode,0.5,28.2,67.7,None
2025-02-08,Kozhikode,2.5,28.1,66.5,None
2025-02-09,Kozhikode,0.9,30.1,67.3,None
2025-02-10,Kozhikode,4.6,29.9,64.4,None
2025-02-11,Kozhikode,0.7,27.2,69.4,None
2025-02-12,Kozhikode,1.1,27.0,63.6,None
2025-02-13,Kozhikode,4.6,33.9,63.3,None
2025-02-14,Kozhikode,2.8,30.4,69.9,None
2025-02-15,Kozhikode,0.3,24.8,58.5,None
2025-02-16,Kozhikode,1.4,28.1,61.3,None
2025-02-17,Kozhikode,2.2,30.5,58.8,None
2025-02-18,Kozhikode,4.5,28.1,72.6,None
2025-02-19,Kozhikode,3.2,26.8,73.0,None
2025-02-20,Kozhikode,2.3,25.1,60.0,None
2025-02-21,Kozhikode,2.3,27.6,59.9,None
2025-02-22,Kozhikode,3.5,30.5,59.0,None
2025-02-23,Kozhikode,4.8,23.7,60.7,None
2025-02-24,Kozhikode,3.2,28.9,66.0,None
2025-02-25,Kozhikode,4.1,23.7,73.2,None
2025-02-26,Kozhikode,4.0,30.2,59.2,None
2025-02-27,Kozhikode,1.7,25.3,65.2,None
2025-02-28,Kozhikode,4.8,24.6,65.5,None
2025-03-01,Kozhikode,4.1,34.7,88.2,None
2025-03-02,Kozhikode,7.3,34.7,49.9,None
2025-03-03,Kozhikode,8.8,37.2,85.8,Heatwave
2025-03-04,Kozhikode,0.6,32.3,64.5,None
2025-03-05,Kozhikode,1.4,34.3,76.6,None
2025-03-06,Kozhikode,8.1,32.5,70.6,None
2025-03-07,Kozhikode,7.8,27.9,86.8,None
2025-03-08,Kozhikode,4.8,33.4,91.5,None
2025-03-09,Kozhikode,4.0,34.9,77.1,None
2025-03-10,Kozhikode,8.6,36.7,63.6,None
2025-03-11,Kozhikode,7.1,34.2,77.0,None
2025-03-12,Kozhikode,5.3,41.0,75.6,Heatwave
2025-03-13,Kozhikode,1.4,30.2,59.6,None
2025-03-14,Kozhikode,1.7,28.4,62.5,None
2025-03-15,Kozhikode,3.2,36.6,89.7,None
2025-03-16,Kozhikode,7.2,33.0,67.4,None
2025-03-17,Kozhikode,2.6,33.6,69.5,None
2025-03-18,Kozhikode,4.7,34.4,51.4,None
2025-03-19,Kozhikode,2.3,34.6,79.3,None
2025-03-20,Kozhikode,0.7,36.3,84.0,None
2025-03-21,Kozhikode,2.5,28.3,77.8,None
2025-03-22,Kozhikode,7.7,30.6,62.6,None
2025-03-23,Kozhikode,2.0,36.9,60.7,None
2025-03-24,Kozhikode,5.7,32.5,82.8,None
2025-03-25,Kozhikode,6.0,33.8,83.5,None
2025-03-26,Kozhikode,4.4,33.7,72.1,None
2025-03-27,Kozhikode,4.7,33.6,69.2,None
2025-03-28,Kozhikode,9.5,33.9,76.8,None
2025-03-29,Kozhikode,1.3,36.1,81.2,None
2025-03-30,Kozhikode,4.2,34.5,67.4,None
2025-03-31,Kozhikode,3.7,27.4,74.3,None
2025-04-01,Kozhikode,5.7,32.4,59.1,None
2025-04-02,Kozhikode,6.9,41.1,59.8,Heatwave
2025-04-03,Kozhikode,6.8,38.4,68.2,Heatwave
2025-04-04,Kozhikode,6.3,27.7,71.9,None
2025-04-05,Kozhikode,0.8,35.8,62.4,None
2025-04-06,Kozhikode,5.0,35.5,56.9,None
2025-04-07,Kozhikode,1.8,29.6,57.0,None
2025-04-08,Kozhikode,9.2,34.9,72.2,None
2025-04-09,Kozhikode,9.8,31.4,64.8,None
2025-04-10,Kozhikode,8.5,37.2,63.4,Heatwave
2025-04-11,Kozhikode,4.2,37.7,74.1,Heatwave
2025-04-12,Kozhikode,5.1,33.9,86.1,None
2025-04-13,Kozhikode,6.8,31.0,80.8,None
2025-04-14,Kozhikode,5.5,34.7,56.8,None
2025-04-15,Kozhikode,1.5,29.8,87.3,None
2025-04-16,Kozhikode,9.5,32.6,69.7,None
2025-04-17,Kozhikode,3.6,40.6,66.4,Heatwave
2025-04-18,Kozhikode,3.8,31.4,71.3,None
2025-04-19,Kozhikode,9.0,32.0,83.4,None
2025-04-20,Kozhikode,8.3,38.3,71.9,Heatwave
2025-04-21,Kozhikode,8.8,34.5,78.2,None
2025-04-22,Kozhikode,4.4,33.3,78.1,None
2025-04-23,Kozhikode,0.7,33.0,66.7,None
2025-04-24,Kozhikode,8.4,29.2,71.5,None
2025-04-25,Kozhikode,7.0,32.8,68.1,None
2025-04-26,Kozhikode,6.5,27.2,48.6,None
2025-04-27,Kozhikode,0.3,34.6,65.0,None
2025-04-28,Kozhikode,4.6,34.2,77.5,None
2025-04-29,Kozhikode,5.4,32.6,56.2,None
2025-04-30,Kozhikode,3.0,32.2,74.8,None
2025-05-01,Kozhikode,8.2,38.1,75.0,Heatwave
2025-05-02,Kozhikode,6.1,28.5,71.3,None
2025-05-03,Kozhikode,9.9,30.7,75.1,None
2025-05-04,Kozhikode,0.7,39.3,89.6,Heatwave
2025-05-05,Kozhikode,4.9,36.2,69.7,None
2025-05-06,Kozhikode,6.8,32.4,83.5,None
2025-05-07,Kozhikode,2.3,39.2,57.7,Heatwave
2025-05-08,Kozhikode,0.4,35.3,73.3,None
2025-05-09,Kozhikode,8.3,35.6,72.4,None
2025-05-10,Kozhikode,8.9,33.2,73.1,None
2025-05-11,Kozhikode,2.0,29.0,69.2,None
2025-05-12,Kozhikode,9.0,38.0,78.9,Heatwave
2025-05-13,Kozhikode,7.4,31.8,72.5,None
2025-05-14,Kozhikode,2.8,31.8,57.5,None
2025-05-15,Kozhikode,9.3,33.2,70.1,None
2025-05-16,Kozhikode,1.3,31.8,68.6,None
2025-05-17,Kozhikode,2.3,35.2,79.2,None
2025-05-18,Kozhikode,1.2,33.0,64.9,None
2025-05-19,Kozhikode,8.0,31.0,58.5,None
2025-05-20,Kozhikode,0.5,35.7,71.5,None
2025-05-21,Kozhikode,1.8,32.8,62.6,None
2025-05-22,Kozhikode,3.0,37.7,71.6,Heatwave
2025-05-23,Kozhikode,8.0,33.3,90.5,None
2025-05-24,Kozhikode,0.9,34.9,80.1,None
2025-05-25,Kozhikode,6.9,29.4,73.9,None
2025-05-26,Kozhikode,5.2,39.8,67.2,Heatwave
2025-05-27,Kozhikode,6.7,33.7,81.1,None
2025-05-28,Kozhikode,6.0,36.9,65.1,None
2025-05-29,Kozhikode,9.7,33.9,83.2,None
2025-05-30,Kozhikode,3.0,34.0,64.6,None
2025-05-31,Kozhikode,5.1,30.6,64.4,None
2025-06-01,Kozhikode,99.2,23.5,95.6,None
2025-06-02,Kozhikode,54.9,26.8,94.4,None
2025-06-03,Kozhikode,37.2,29.5,91.0,None
2025-06-04,Kozhikode,16.0,23.5,91.9,None
2025-06-05,Kozhikode,22.9,22.9,91.7,None
2025-06-06,Kozhikode,52.0,26.2,87.2,None
2025-06-07,Kozhikode,52.4,24.4,89.7,None
2025-06-08,Kozhikode,35.9,24.3,85.7,None
2025-06-09,Kozhikode,15.1,27.5,90.9,None
2025-06-10,Kozhikode,53.4,26.2,92.8,None
2025-06-11,Kozhikode,14.7,25.9,97.2,None
2025-06-12,Kozhikode,111.6,26.1,93.6,None
2025-06-13,Kozhikode,47.2,24.9,79.7,None
2025-06-14,Kozhikode,19.5,24.5,88.9,None
2025-06-15,Kozhikode,22.6,21.7,87.3,None
2025-06-16,Kozhikode,35.6,26.2,87.0,None
2025-06-17,Kozhikode,21.8,26.1,89.4,None
2025-06-18,Kozhikode,18.2,25.5,88.2,None
2025-06-19,Kozhikode,45.2,29.7,88.0,None
2025-06-20,Kozhikode,18.4,27.0,89.8,None
2025-06-21,Kozhikode,32.8,24.3,84.7,None
2025-06-22,Kozhikode,13.0,26.1,96.0,None
2025-06-23,Kozhikode,54.8,20.9,79.3,None
2025-06-24,Kozhikode,17.2,30.6,85.7,None
2025-06-25,Kozhikode,37.1,26.4,88.7,None
2025-06-26,Kozhikode,33.6,21.5,97.2,None
2025-06-27,Kozhikode,38.3,23.2,85.3,None
2025-06-28,Kozhikode,40.7,24.5,90.9,None
2025-06-29,Kozhikode,20.3,26.2,85.1,None
2025-06-30,Kozhikode,38.8,23.7,89.8,None
2025-07-01,Kozhikode,37.6,22.5,97.2,None
2025-07-02,Kozhikode,14.3,24.1,87.8,None
2025-07-03,Kozhikode,33.3,25.1,91.1,None
2025-07-04,Kozhikode,7.8,26.6,92.6,None
2025-07-05,Kozhikode,10.7,26.0,88.5,None
2025-07-06,Kozhikode,36.7,27.9,83.9,None
2025-07-07,Kozhikode,20.6,23.7,87.9,None
2025-07-08,Kozhikode,17.5,26.3,92.5,None
2025-07-09,Kozhikode,55.5,27.1,95.3,None
2025-07-10,Kozhikode,4.4,23.4,94.8,None
2025-07-11,Kozhikode,34.8,24.9,93.3,None
2025-07-12,Kozhikode,40.9,26.5,89.3,None
2025-07-13,Kozhikode,23.7,27.3,99.4,None
2025-07-14,Kozhikode,13.3,25.9,89.6,None
2025-07-15,Kozhikode,18.3,21.7,100.0,None
2025-07-16,Kozhikode,10.2,29.0,82.9,None
2025-07-17,Kozhikode,31.0,27.7,99.4,None
2025-07-18,Kozhikode,73.1,25.9,91.6,None
2025-07-19,Kozhikode,58.5,27.0,93.7,None
2025-07-20,Kozhikode,11.6,27.4,92.3,None
2025-07-21,Kozhikode,42.4,27.3,91.4,None
2025-07-22,Kozhikode,33.9,24.3,89.9,None
2025-07-23,Kozhikode,58.2,27.5,86.5,None
2025-07-24,Kozhikode,52.3,24.4,100.0,None
2025-07-25,Kozhikode,54.1,26.2,96.0,None
2025-07-26,Kozhikode,13.1,27.6,86.2,None
2025-07-27,Kozhikode,0.5,29.6,86.2,None
2025-07-28,Kozhikode,8.3,25.8,87.5,None
2025-07-29,Kozhikode,60.5,28.2,93.6,None
2025-07-30,Kozhikode,27.3,24.4,88.0,None
2025-07-31,Kozhikode,29.0,25.2,93.6,None
2025-08-01,Kozhikode,37.1,22.1,80.6,None
2025-08-02,Kozhikode,85.2,26.3,92.6,None
2025-08-03,Kozhikode,68.8,22.4,100.0,None
2025-08-04,Kozhikode,24.9,27.5,93.4,None
2025-08-05,Kozhikode,12.4,26.0,92.7,None
2025-08-06,Kozhikode,32.3,23.9,89.7,None
2025-08-07,Kozhikode,26.8,29.0,100.0,None
2025-08-08,Kozhikode,149.1,23.8,91.8,None
2025-08-09,Kozhikode,14.1,28.1,92.7,None
2025-08-10,Kozhikode,11.7,27.7,92.5,None
2025-08-11,Kozhikode,9.1,27.4,89.7,None
2025-08-12,Kozhikode,44.2,23.9,100.0,None
2025-08-13,Kozhikode,16.4,25.6,83.6,None
2025-08-14,Kozhikode,24.8,22.5,92.6,None
2025-08-15,Kozhikode,38.9,24.6,86.5,None
2025-08-16,Kozhikode,26.5,26.9,85.1,None
2025-08-17,Kozhikode,40.7,21.8,87.1,None
2025-08-18,Kozhikode,35.0,28.5,94.0,None
2025-08-19,Kozhikode,9.7,27.3,93.9,None
2025-08-20,Kozhikode,29.4,27.4,90.0,None
2025-08-21,Kozhikode,30.2,29.2,86.2,None
2025-08-22,Kozhikode,20.8,26.8,95.3,None
2025-08-23,Kozhikode,28.8,26.9,91.3,None
2025-08-24,Kozhikode,18.5,25.7,88.9,None
2025-08-25,Kozhikode,25.7,29.2,100.0,None
2025-08-26,Kozhikode,26.7,26.4,86.5,None
2025-08-27,Kozhikode,33.3,25.4,87.7,None
2025-08-28,Kozhikode,28.7,26.1,90.7,None
2025-08-29,Kozhikode,59.2,27.5,94.3,None
2025-08-30,Kozhikode,35.9,24.6,95.7,None
2025-08-31,Kozhikode,26.1,29.4,84.5,None
2025-09-01,Kozhikode,49.5,26.5,96.6,None
2025-09-02,Kozhikode,34.3,23.9,92.7,None
2025-09-03,Kozhikode,52.5,29.5,87.3,None
2025-09-04,Kozhikode,79.4,25.2,87.1,None
2025-09-05,Kozhikode,29.7,26.7,89.4,None
2025-09-06,Kozhikode,24.6,27.5,81.9,None
2025-09-07,Kozhikode,24.1,28.4,100.0,None
2025-09-08,Kozhikode,18.6,29.2,90.3,None
2025-09-09,Kozhikode,2.3,26.2,95.9,None
2025-09-10,Kozhikode,9.7,27.0,97.6,None
2025-09-11,Kozhikode,5.6,25.2,81.3,None
2025-09-12,Kozhikode,9.9,22.9,92.3,None
2025-09-13,Kozhikode,103.9,27.2,89.7,None
2025-09-14,Kozhikode,70.3,22.7,97.1,None
2025-09-15,Kozhikode,110.1,25.0,87.5,None
2025-09-16,Kozhikode,13.2,26.9,94.3,None
2025-09-17,Kozhikode,9.9,23.8,91.8,None
2025-09-18,Kozhikode,38.2,28.5,93.0,None
